lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days
27.0,82.0,977.27875,384.09094,0.39302087,310.12820512820514,0.9743589743589745
27.0,82.25,971.83014,382.78464,0.3938802,294.6923076923077,0.5897435897435898
27.0,82.5,1088.3463,324.576,0.2982286,290.84615384615387,0.7435897435897436
27.0,82.75,1181.1735,307.97452,0.26073605,290.5897435897436,0.8717948717948718
27.0,83.0,1115.492,437.96982,0.39262483,297.20512820512823,0.8717948717948718
27.0,83.25,1263.5476,337.21594,0.26688027,289.5128205128205,0.7692307692307693
27.0,83.5,1132.9519,380.97342,0.3362662,285.61538461538464,0.4102564102564102
27.0,83.75,920.463,436.11664,0.47380137,292.15384615384613,0.6153846153846154
27.0,84.0,1210.944,474.46954,0.39181793,285.8205128205128,0.7948717948717948
27.0,84.25,1423.6816,470.22604,0.33028877,284.7435897435897,1.5897435897435896
27.0,84.5,1446.7292,458.48184,0.31690922,286.6923076923077,1.4871794871794872
27.0,84.75,1402.6788,412.62534,0.29416952,281.43589743589746,1.1538461538461535
27.0,85.0,1347.6024,326.02414,0.24192902,276.64102564102564,1.051282051282051
27.0,85.25,1344.0211,379.7329,0.28253493,288.20512820512823,1.3846153846153846
27.0,85.5,1319.5618,378.6154,0.2869251,276.79487179487177,1.051282051282051
27.0,88.0,2537.017,576.5213,0.22724377,202.28205128205127,1.1025641025641026
27.0,88.25,3070.2554,484.0835,0.1576688,191.1282051282051,1.5384615384615383
27.0,88.5,3731.8657,599.4822,0.16063873,203.0,4.0
27.0,88.75,3722.177,708.29517,0.19029057,208.23076923076923,4.615384615384615
27.0,89.0,3872.0112,907.8451,0.23446344,196.4102564102564,5.051282051282051
27.0,89.25,4236.604,895.6417,0.21140558,202.3846153846154,7.051282051282051
27.0,89.5,4224.9595,738.9748,0.17490695,204.4102564102564,6.512820512820513
27.0,90.0,3483.4556,783.9736,0.22505629,211.89743589743588,4.743589743589744
27.0,90.25,3338.302,811.5127,0.24309145,215.84615384615384,4.717948717948718
27.0,90.5,3339.8591,765.93274,0.22933085,216.51282051282053,4.717948717948718
27.0,90.75,3216.4788,758.4845,0.23581207,214.6153846153846,4.051282051282051
27.0,91.0,2776.6733,649.6833,0.23397902,217.46153846153845,3.0
27.0,91.25,2343.4312,537.95935,0.22956055,225.1282051282051,1.871794871794872
27.0,91.5,2121.9233,546.9218,0.25774816,219.43589743589743,0.8205128205128205
27.0,91.75,2467.1233,1410.3921,0.57167476,213.7948717948718,1.8974358974358976
27.0,92.0,2684.7246,965.8606,0.3597615,205.8205128205128,1.2307692307692308
27.0,92.25,3191.718,1133.4908,0.35513502,215.30769230769232,3.8461538461538463
27.0,92.5,2674.9814,893.7983,0.33413252,201.8717948717949,1.205128205128205
27.0,92.75,2417.444,673.8694,0.27875283,196.46153846153845,0.2051282051282051
27.0,93.0,2366.1575,498.2521,0.21057436,199.6153846153846,0.4102564102564102
27.0,93.25,2656.4858,729.10504,0.27446222,211.15384615384616,1.3333333333333333
27.0,93.5,2027.3359,387.88858,0.19132921,218.25641025641025,0.3076923076923077
27.0,93.75,2163.2576,311.2727,0.14389072,197.64102564102564,0.0769230769230769
27.0,94.0,2070.0105,384.20938,0.18560745,201.66666666666663,0.1538461538461538
27.0,94.25,2033.2081,382.8204,0.18828392,204.84615384615384,0.0769230769230769
27.0,94.5,1945.5509,352.51154,0.18118854,199.97435897435895,0.0769230769230769
27.0,94.75,2073.9277,371.51605,0.17913646,194.46153846153845,0.1794871794871795
27.0,95.0,2225.1194,415.4413,0.18670519,189.02564102564105,0.1538461538461538
27.0,95.25,2243.4026,376.47888,0.16781601,187.51282051282053,0.1538461538461538
27.0,95.5,2280.455,373.80338,0.16391613,187.1282051282051,0.1025641025641025
27.0,95.75,2344.5464,410.66415,0.17515719,189.97435897435895,0.1794871794871795
27.25,69.5,157.15071,84.97726,0.54073733,350.97435897435895,0.0256410256410256
27.25,69.75,161.14265,84.78456,0.526146,349.87179487179486,0.0256410256410256
27.25,70.0,166.91125,85.01982,0.5093714,348.3333333333333,0.0256410256410256
27.25,70.25,166.70071,86.87662,0.5211532,348.8205128205128,0.0256410256410256
27.25,70.5,166.27975,91.14253,0.54812765,350.71794871794873,0.0512820512820512
27.25,70.75,198.47937,96.19103,0.48463994,346.0,0.1025641025641025
27.25,71.0,222.64806,106.19682,0.47697172,345.28205128205127,0.1282051282051282
27.25,71.25,245.44417,115.748474,0.4715878,342.1025641025641,0.1282051282051282
27.25,71.5,259.50366,126.06367,0.48578763,340.2564102564103,0.1282051282051282
27.25,71.75,261.0221,127.44997,0.48827273,339.0,0.0769230769230769
27.25,72.0,249.80063,114.620155,0.45884654,339.5897435897436,0.1025641025641025
27.25,72.25,252.04126,118.60802,0.4705897,341.5128205128205,0.0769230769230769
27.25,72.5,256.59158,110.212166,0.4295237,336.87179487179486,0.0769230769230769
27.25,72.75,283.6788,112.88926,0.39794746,332.12820512820514,0.0512820512820512
27.25,73.0,334.10248,130.10599,0.3894194,327.5128205128205,0.0256410256410256
27.25,73.25,359.0985,150.26306,0.41844523,328.94871794871796,0.0512820512820512
27.25,73.5,378.5197,164.87967,0.4355907,333.28205128205127,0.1794871794871795
27.25,73.75,387.99197,163.36044,0.42104077,332.5897435897436,0.1794871794871795
27.25,74.0,403.52545,162.83908,0.40354103,333.4102564102564,0.1282051282051282
27.25,74.25,409.3672,163.5358,0.39948437,324.05128205128204,0.1282051282051282
27.25,74.5,402.4243,187.50392,0.4659359,324.94871794871796,0.0512820512820512
27.25,74.75,460.08984,189.05043,0.41089895,317.94871794871796,0.0512820512820512
27.25,75.0,508.5882,181.19989,0.35628018,322.2564102564103,0.1025641025641025
27.25,75.25,458.38132,214.6097,0.4681903,319.9230769230769,0.0256410256410256
27.25,75.5,545.8744,249.62279,0.4572898,315.5128205128205,0.2564102564102564
27.25,75.75,599.9097,225.48242,0.37586057,312.94871794871796,0.2564102564102564
27.25,76.0,655.1152,208.81291,0.3187423,306.97435897435895,0.1538461538461538
27.25,76.25,657.64215,239.76761,0.36458674,305.15384615384613,0.2051282051282051
27.25,76.5,611.7256,211.65994,0.34600472,312.71794871794873,0.1538461538461538
27.25,76.75,558.85,202.05652,0.36155772,315.6666666666667,0.1538461538461538
27.25,77.0,674.4444,231.42506,0.34313437,322.02564102564105,0.358974358974359
27.25,77.25,602.0028,180.77878,0.30029556,316.2307692307692,0.0769230769230769
27.25,77.5,576.9893,156.58043,0.2713749,310.8205128205128,0.1025641025641025
27.25,77.75,624.6519,278.99463,0.44664016,312.20512820512823,0.3076923076923077
27.25,78.0,571.9032,252.60803,0.44169718,318.28205128205127,0.2307692307692307
27.25,78.25,652.0569,185.99104,0.28523746,313.2307692307692,0.1794871794871795
27.25,78.5,690.932,199.56326,0.28883198,310.8974358974359,0.2307692307692307
27.25,78.75,761.3675,258.68594,0.3397649,311.38461538461536,0.3846153846153846
27.25,79.0,675.48553,302.006,0.4470947,322.35897435897436,0.5897435897435898
27.25,79.25,740.3867,305.82272,0.4130581,309.0,0.282051282051282
27.25,79.5,741.04175,298.0599,0.40221742,309.94871794871796,0.3846153846153846
27.25,79.75,679.1215,209.90958,0.30908987,307.15384615384613,0.1282051282051282
27.25,80.0,753.39905,188.86407,0.25068265,303.3333333333333,0.2307692307692307
27.25,80.25,821.77264,208.94835,0.2542654,302.8974358974359,0.3846153846153846
27.25,80.5,956.7469,301.1375,0.3147515,304.0769230769231,0.7692307692307693
27.25,80.75,950.63904,307.78815,0.32376972,300.8205128205128,0.5384615384615384
27.25,81.0,903.64624,265.29877,0.29358697,303.1794871794872,0.6410256410256411
27.25,81.25,1100.246,293.31253,0.26658815,301.0769230769231,0.8974358974358975
27.25,81.5,1075.8414,269.7,0.2506875,295.53846153846155,0.8461538461538461
27.25,81.75,1035.2993,298.864,0.28867403,295.94871794871796,0.8974358974358975
27.25,82.0,1067.7877,311.58765,0.29180673,291.94871794871796,0.717948717948718
27.25,82.25,975.79266,387.81732,0.39743826,299.4102564102564,0.717948717948718
27.25,82.5,952.7552,323.31464,0.33934703,303.43589743589746,0.8205128205128205
27.25,82.75,1215.9176,310.46338,0.2553326,293.87179487179486,1.2307692307692308
27.25,83.0,1127.1205,360.8115,0.32011795,291.2307692307692,0.8974358974358975
27.25,83.25,1274.7405,359.30545,0.28186557,292.1025641025641,0.9230769230769232
27.25,83.5,1364.2704,444.45663,0.3257834,288.0769230769231,1.435897435897436
27.25,83.75,1451.5531,498.6979,0.3435616,274.64102564102564,1.2307692307692308
27.25,84.0,1405.7343,568.5062,0.40441942,280.4102564102564,1.3846153846153846
27.25,84.25,1588.6709,552.6936,0.34789684,285.20512820512823,2.230769230769231
27.25,84.5,1515.2563,463.95325,0.30618796,279.97435897435895,1.7435897435897436
27.25,84.75,1475.2388,426.22324,0.28891814,277.28205128205127,1.3846153846153846
27.25,88.0,2358.7942,420.79556,0.17839435,188.3846153846154,0.4358974358974359
27.25,88.25,2377.5942,431.6397,0.18154474,184.1794871794872,0.3076923076923077
27.25,88.5,3120.58,398.3467,0.1276515,173.66666666666666,1.1794871794871795
27.25,88.75,3617.205,684.0881,0.18912062,192.76923076923077,3.5641025641025643
27.25,92.0,2711.9705,1097.9845,0.40486595,206.97435897435895,1.2820512820512822
27.25,92.25,2783.748,912.2096,0.32769114,199.97435897435895,1.6923076923076923
27.25,92.5,2154.7473,800.361,0.37144077,208.8717948717949,0.5384615384615384
27.25,92.75,2053.5337,687.92126,0.3349939,208.71794871794873,0.358974358974359
27.25,93.0,2416.776,436.7884,0.18073186,194.43589743589743,0.4615384615384615
27.25,93.25,2787.4375,622.0414,0.22315887,200.97435897435895,1.051282051282051
27.25,93.5,2822.9417,559.7885,0.1982997,198.07692307692307,1.051282051282051
27.25,93.75,3209.0386,437.3986,0.13630207,206.1794871794872,2.2051282051282053
27.25,94.0,2816.3237,940.81366,0.33405736,206.28205128205127,1.1025641025641026
27.25,94.25,2249.3247,374.98434,0.16670974,199.0,0.1282051282051282
27.25,94.5,2226.5586,374.4787,0.16818722,206.46153846153845,0.3333333333333333
27.25,94.75,2220.6025,317.7691,0.1431004,196.30769230769232,0.3333333333333333
27.25,95.0,2301.9465,348.7297,0.1514934,202.66666666666663,0.6410256410256411
27.25,95.25,2308.1687,388.1695,0.16817206,211.97435897435895,0.5641025641025641
27.25,95.5,2256.0981,377.65503,0.167393,189.92307692307693,0.1282051282051282
27.25,95.75,2388.3044,451.811,0.18917647,200.1282051282051,0.3846153846153846
27.25,96.0,2392.6394,476.19864,0.1990265,195.92307692307693,0.4102564102564102
27.25,96.75,1839.6588,989.231,0.53772527,230.76923076923077,0.3846153846153846
27.25,97.0,1801.141,985.2169,0.546996,239.5897435897436,0.4615384615384615
27.5,69.5,154.39679,84.6425,0.54821414,351.9230769230769,0.0512820512820512
27.5,69.75,156.95511,84.41319,0.5378174,351.12820512820514,0.0256410256410256
27.5,70.0,163.0744,85.31798,0.52318436,349.4871794871795,0.0256410256410256
27.5,70.25,166.33612,88.38941,0.53139037,349.0769230769231,0.0256410256410256
27.5,70.5,168.66426,92.96502,0.5511839,350.3076923076923,0.0512820512820512
27.5,70.75,186.86266,94.90493,0.507886,346.97435897435895,0.0769230769230769
27.5,71.0,206.63306,100.73236,0.48749393,345.53846153846155,0.1282051282051282
27.5,71.25,240.6379,115.83342,0.48135984,341.6666666666667,0.1538461538461538
27.5,71.5,252.79465,119.20198,0.47153682,339.12820512820514,0.1025641025641025
27.5,71.75,250.49124,118.40554,0.47269332,340.7435897435897,0.1282051282051282
27.5,72.0,237.72095,119.97661,0.5046951,346.0,0.1794871794871795
27.5,72.25,233.19719,123.59768,0.53001356,350.84615384615387,0.2051282051282051
27.5,72.5,245.23996,109.651764,0.4471203,339.8205128205128,0.1025641025641025
27.5,72.75,248.84375,109.85485,0.44146118,333.79487179487177,0.0256410256410256
27.5,73.0,301.2272,111.23062,0.36925822,330.2307692307692,0.0256410256410256
27.5,73.25,324.2124,131.6762,0.40614176,334.3076923076923,0.0
27.5,73.5,341.23486,137.47006,0.40286055,333.5897435897436,0.0256410256410256
27.5,73.75,372.48975,149.15657,0.40043133,326.53846153846155,0.0769230769230769
27.5,74.0,409.09686,143.08556,0.3497596,323.7435897435897,0.1282051282051282
27.5,74.25,413.4061,144.93106,0.35057795,325.94871794871796,0.1025641025641025
27.5,74.5,385.06775,158.98048,0.41286367,328.43589743589746,0.1025641025641025
27.5,74.75,450.49704,175.7873,0.39020744,316.94871794871796,0.0769230769230769
27.5,75.0,487.92603,196.98628,0.4037216,321.4871794871795,0.1282051282051282
27.5,75.25,521.9377,197.96088,0.3792807,313.84615384615387,0.0512820512820512
27.5,75.5,556.35614,234.92067,0.42224872,323.12820512820514,0.2051282051282051
27.5,75.75,599.9418,210.59192,0.3510206,310.4102564102564,0.1794871794871795
27.5,76.0,628.58344,208.25214,0.3313039,315.3076923076923,0.2307692307692307
27.5,76.25,681.0325,241.96036,0.3552846,305.56410256410254,0.1025641025641025
27.5,76.5,659.7904,226.08728,0.3426653,311.5897435897436,0.2307692307692307
27.5,76.75,627.4882,244.42807,0.38953412,314.71794871794873,0.1794871794871795
27.5,77.0,616.6424,216.6204,0.35129017,312.12820512820514,0.1282051282051282
27.5,77.25,580.1617,206.8053,0.3564615,315.5897435897436,0.1282051282051282
27.5,77.5,606.5258,187.36029,0.30890736,323.87179487179486,0.3333333333333333
27.5,77.75,585.2087,207.75748,0.35501435,314.1794871794872,0.1282051282051282
27.5,78.0,575.7416,224.3095,0.389601,313.56410256410254,0.0769230769230769
27.5,78.25,597.80646,240.73276,0.40269348,312.56410256410254,0.1538461538461538
27.5,78.5,699.9427,241.31682,0.34476653,316.94871794871796,0.3846153846153846
27.5,78.75,677.83777,208.4252,0.30748537,301.79487179487177,0.1794871794871795
27.5,79.0,584.92554,300.03732,0.5129496,327.4871794871795,0.282051282051282
27.5,79.25,747.11383,270.12085,0.36155248,309.35897435897436,0.4358974358974359
27.5,79.5,741.995,309.22855,0.41675287,309.15384615384613,0.4615384615384615
27.5,79.75,728.78705,388.34058,0.5328588,308.3333333333333,0.4102564102564102
27.5,80.0,793.4836,229.54001,0.28928137,305.97435897435895,0.4358974358974359
27.5,80.25,778.84906,221.91924,0.2849323,303.6666666666667,0.282051282051282
27.5,80.5,837.2115,295.8657,0.3533942,308.94871794871796,0.4358974358974359
27.5,80.75,1032.199,368.80237,0.35729775,313.28205128205127,1.0769230769230769
27.5,81.0,979.8269,327.40146,0.33414215,297.28205128205127,0.717948717948718
27.5,81.25,1139.2648,276.2992,0.24252413,294.1025641025641,1.0256410256410255
27.5,81.5,1161.2123,274.93948,0.23676936,293.71794871794873,1.0769230769230769
27.5,81.75,1132.5747,303.22232,0.26772833,293.4102564102564,0.6923076923076923
27.5,82.0,1216.6841,273.82095,0.2250551,296.43589743589746,1.3333333333333333
27.5,82.25,1045.2595,316.29166,0.3025963,291.6923076923077,0.5897435897435898
27.5,82.5,1077.3853,421.6151,0.3913318,296.7435897435897,0.6923076923076923
27.5,82.75,1090.6416,309.30713,0.28360108,291.97435897435895,0.4615384615384615
27.5,83.0,1160.5792,310.6653,0.26768127,289.20512820512823,0.7692307692307693
27.5,83.25,1286.1934,400.2283,0.31117272,287.5897435897436,1.0
27.5,83.5,1464.1952,493.4211,0.33699134,279.28205128205127,1.4871794871794872
27.5,83.75,1587.6987,561.5256,0.35367262,273.0769230769231,1.6153846153846154
27.5,84.0,1534.8893,550.93225,0.3589394,270.12820512820514,1.3076923076923077
27.5,84.25,1579.8337,533.9028,0.3379487,279.3333333333333,2.0
27.5,84.5,1557.5656,479.34644,0.30775362,280.1025641025641,1.794871794871795
27.5,88.0,2536.002,510.17795,0.20117411,162.6153846153846,0.1794871794871795
27.5,88.25,2629.9292,628.1645,0.23885225,168.64102564102564,0.4358974358974359
27.5,88.5,2622.9504,505.1702,0.19259617,161.66666666666666,0.1794871794871795
27.5,88.75,3003.2058,483.24985,0.16091134,161.07692307692307,0.8974358974358975
27.5,91.75,2530.6423,823.01697,0.32522058,197.02564102564105,0.8461538461538461
27.5,92.0,2633.8442,967.7623,0.3674334,194.76923076923077,1.051282051282051
27.5,92.25,2480.0142,810.3255,0.3267423,198.5897435897436,1.0
27.5,92.5,2228.0947,813.6737,0.36518812,200.66666666666663,0.5641025641025641
27.5,92.75,2187.3496,651.84863,0.29800844,197.71794871794873,0.3846153846153846
27.5,93.0,2329.7673,452.52274,0.19423516,185.2051282051282,0.3333333333333333
27.5,93.25,2765.6838,619.3218,0.22393079,183.8205128205128,0.6410256410256411
27.5,93.5,2962.6118,817.6287,0.2759824,195.74358974358975,1.1025641025641026
27.5,93.75,3543.4856,640.25195,0.18068422,194.15384615384616,2.230769230769231
27.5,94.0,3377.2476,485.251,0.14368239,198.7948717948718,1.794871794871795
27.5,94.25,2519.8699,620.1505,0.24610418,205.5897435897436,0.6666666666666666
27.5,94.5,2372.0657,391.6059,0.16509067,203.84615384615384,0.5128205128205128
27.5,94.75,2127.8372,525.3074,0.24687386,201.8205128205128,0.3076923076923077
27.5,95.0,2046.6078,564.97217,0.27605298,199.28205128205127,0.3076923076923077
27.5,95.25,2284.4492,341.19678,0.14935626,189.5897435897436,0.1794871794871795
27.5,95.5,2301.9883,367.26654,0.15954319,188.7948717948718,0.3076923076923077
27.5,95.75,2433.6917,481.6089,0.19789232,202.3846153846154,0.6153846153846154
27.5,96.0,2430.1506,509.19922,0.20953402,205.0,0.6923076923076923
27.5,96.25,2289.111,522.209,0.2281274,199.94871794871796,0.3333333333333333
27.5,96.5,1977.1891,911.3068,0.4609103,222.66666666666663,0.4358974358974359
27.5,96.75,1838.556,1005.10736,0.546683,233.69230769230768,0.5128205128205128
27.5,97.0,1815.5265,1002.27716,0.5520587,241.2051282051282,0.5128205128205128
27.75,70.0,159.02773,86.06391,0.5411881,351.2564102564103,0.0512820512820512
27.75,70.25,166.2379,89.111565,0.5360484,349.53846153846155,0.0512820512820512
27.75,70.5,173.92767,93.26572,0.53623277,348.7692307692308,0.0256410256410256
27.75,70.75,183.71045,96.282936,0.52410156,347.71794871794873,0.0769230769230769
27.75,71.0,198.05193,100.55824,0.50773674,346.5897435897436,0.1025641025641025
27.75,71.25,226.4582,104.72269,0.46243715,341.97435897435895,0.1025641025641025
27.75,71.5,248.061,119.92895,0.48346555,341.71794871794873,0.1538461538461538
27.75,71.75,247.91599,121.859726,0.49153638,343.2307692307692,0.1538461538461538
27.75,72.0,238.78773,118.630135,0.4968016,345.0769230769231,0.1794871794871795
27.75,72.25,236.27394,117.45679,0.4971212,346.6923076923077,0.2307692307692307
27.75,72.5,244.55742,107.81644,0.4408635,339.4102564102564,0.1282051282051282
27.75,72.75,271.2062,101.327774,0.37361893,333.12820512820514,0.0
27.75,73.0,281.1903,110.61541,0.39338273,333.3333333333333,0.0256410256410256
27.75,73.25,289.14166,131.66663,0.45537063,336.79487179487177,0.0
27.75,73.5,316.87756,128.0311,0.40403965,333.4871794871795,0.0
27.75,73.75,350.03925,144.46776,0.41271874,325.97435897435895,0.0512820512820512
27.75,74.0,396.09787,142.04071,0.35860005,324.05128205128204,0.0769230769230769
27.75,74.25,420.92892,145.49582,0.34565413,328.15384615384613,0.0769230769230769
27.75,74.5,426.31296,163.7284,0.3840568,325.61538461538464,0.1538461538461538
27.75,74.75,451.43164,162.09377,0.35906604,319.43589743589746,0.0256410256410256
27.75,75.0,467.3925,177.40724,0.379568,320.4102564102564,0.0256410256410256
27.75,75.25,515.54846,180.92894,0.35094458,322.2307692307692,0.1025641025641025
27.75,75.5,562.9113,207.46053,0.36854923,313.7435897435897,0.1025641025641025
27.75,75.75,565.5667,213.66556,0.37779018,319.38461538461536,0.1794871794871795
27.75,76.0,622.20685,222.41129,0.35745555,316.4871794871795,0.2564102564102564
27.75,76.25,678.0693,279.47156,0.41215783,316.1794871794872,0.282051282051282
27.75,76.5,652.4203,244.63289,0.37496212,311.6666666666667,0.1538461538461538
27.75,76.75,574.78174,206.87506,0.35991934,310.4871794871795,0.1538461538461538
27.75,77.0,537.6353,191.98209,0.3570861,315.7692307692308,0.1025641025641025
27.75,77.25,502.11267,174.3328,0.34719855,318.35897435897436,0.1282051282051282
27.75,77.5,512.6915,152.25775,0.2969773,315.7692307692308,0.0769230769230769
27.75,77.75,574.34076,195.46826,0.340335,321.53846153846155,0.1282051282051282
27.75,78.0,702.22626,187.08217,0.26641294,309.71794871794873,0.2307692307692307
27.75,78.25,700.93756,268.52863,0.3830992,310.28205128205127,0.282051282051282
27.75,78.5,735.29626,233.97711,0.31820795,312.5128205128205,0.4102564102564102
27.75,78.75,694.79486,198.59143,0.28582743,303.43589743589746,0.1794871794871795
27.75,79.0,740.93353,220.12843,0.29709607,300.84615384615387,0.2051282051282051
27.75,79.25,736.1249,246.47025,0.33482125,305.4871794871795,0.2564102564102564
27.75,79.5,717.9449,291.7247,0.406333,319.84615384615387,0.2564102564102564
27.75,79.75,821.59894,336.87686,0.41002592,304.94871794871796,0.4615384615384615
27.75,80.0,927.61957,291.89175,0.31466752,301.20512820512823,0.4871794871794871
27.75,80.25,874.1711,249.92801,0.28590286,298.38461538461536,0.3333333333333333
27.75,80.5,934.09546,301.46344,0.322733,300.61538461538464,0.4871794871794871
27.75,80.75,1020.41675,436.6173,0.42788136,297.20512820512823,0.6923076923076923
27.75,81.0,1080.2594,368.19504,0.34083948,293.61538461538464,0.6410256410256411
27.75,81.25,1090.0892,325.54648,0.29864204,299.53846153846155,0.7692307692307693
27.75,81.5,1220.8337,279.3678,0.22883362,292.20512820512823,0.9487179487179488
27.75,81.75,1246.1807,280.10837,0.22477348,293.9230769230769,1.0
27.75,82.0,1197.0349,275.22192,0.22991972,286.3333333333333,0.717948717948718
27.75,82.25,1097.005,308.5916,0.28130373,287.94871794871796,0.5128205128205128
27.75,82.5,1072.4814,331.16522,0.3087841,289.71794871794873,0.4358974358974359
27.75,82.75,1103.547,305.9807,0.27727023,290.1794871794872,0.5384615384615384
27.75,88.0,2541.2795,535.6455,0.21077788,164.64102564102564,0.2051282051282051
27.75,88.25,2543.2402,531.419,0.20895353,167.0,0.2307692307692307
27.75,88.5,2598.0352,516.64905,0.19886145,164.12820512820514,0.2564102564102564
27.75,88.75,2778.2722,500.2946,0.18007399,161.35897435897436,0.358974358974359
27.75,91.5,2205.63,831.5626,0.3770182,208.1282051282051,1.0256410256410255
27.75,91.75,2405.709,845.83356,0.3515943,196.8205128205128,0.7948717948717948
27.75,92.0,2546.4194,871.64545,0.34230238,191.8717948717949,0.8461538461538461
27.75,92.25,2420.8372,837.257,0.34585434,195.76923076923077,1.0
27.75,92.5,2331.4976,820.08093,0.35174,194.53846153846155,0.6410256410256411
27.75,92.75,2392.5168,636.7805,0.2661551,189.0,0.4615384615384615
27.75,93.0,2420.1177,553.30096,0.22862564,182.33333333333337,0.4615384615384615
27.75,93.25,2861.115,660.71027,0.23092754,178.74358974358975,0.8205128205128205
27.75,93.5,3067.2493,759.0804,0.2474792,184.02564102564105,1.051282051282051
27.75,93.75,3231.3237,882.35895,0.27306423,191.56410256410257,1.8205128205128205
27.75,94.0,3033.2375,785.0911,0.2588294,193.94871794871796,1.1282051282051282
27.75,94.25,2642.1575,513.5731,0.19437642,191.51282051282053,0.6410256410256411
27.75,94.5,2352.986,397.0405,0.16873899,191.1282051282051,0.282051282051282
27.75,94.75,2437.5825,421.31775,0.17284246,194.10256410256412,0.2564102564102564
27.75,95.0,2528.8816,487.8126,0.19289657,197.10256410256412,0.5641025641025641
27.75,95.25,2378.3274,454.6607,0.19116826,208.43589743589743,0.5897435897435898
27.75,95.5,2375.7615,480.17682,0.20211491,200.84615384615384,0.5128205128205128
27.75,95.75,2510.2476,635.26166,0.25306734,191.10256410256412,0.5384615384615384
27.75,96.0,2503.3462,689.365,0.27537742,193.23076923076923,0.717948717948718
27.75,96.25,2260.1553,594.86,0.2631943,209.8717948717949,0.5897435897435898
27.75,96.5,1946.7999,919.70636,0.47241956,233.84615384615384,0.5641025641025641
27.75,96.75,1975.0278,939.50275,0.4756909,227.25641025641025,0.5897435897435898
27.75,97.0,1826.7356,1016.5356,0.5564766,241.51282051282053,0.6153846153846154
28.0,70.0,154.07462,86.09361,0.5587787,353.43589743589746,0.0512820512820512
28.0,70.25,162.20699,89.993805,0.55480844,351.97435897435895,0.0512820512820512
28.0,70.5,170.40872,96.64561,0.56714004,350.79487179487177,0.0769230769230769
28.0,71.0,194.1702,105.456436,0.5431134,346.87179487179486,0.0512820512820512
28.0,71.25,225.65562,107.54438,0.4765863,343.7435897435897,0.1538461538461538
28.0,71.5,243.48874,124.92926,0.51308024,346.38461538461536,0.2051282051282051
28.0,71.75,241.36137,120.92274,0.50100285,345.7435897435897,0.2307692307692307
28.0,72.0,236.23055,114.68959,0.48549858,344.84615384615387,0.1538461538461538
28.0,72.25,235.83904,108.990074,0.46213755,342.61538461538464,0.1282051282051282
28.0,72.5,247.73192,98.804474,0.39883626,337.4871794871795,0.0512820512820512
28.0,72.75,273.607,97.89643,0.35779944,334.56410256410254,0.0
28.0,73.0,290.2862,101.41842,0.3493739,335.12820512820514,0.0512820512820512
28.0,73.25,296.56216,105.420334,0.35547465,339.6666666666667,0.0512820512820512
28.0,73.5,305.8367,115.40028,0.3773265,331.79487179487177,0.0
28.0,73.75,350.4802,157.77235,0.45016053,334.8205128205128,0.0769230769230769
28.0,74.0,370.3749,157.71054,0.42581323,335.05128205128204,0.1282051282051282
28.0,74.25,402.68045,148.0995,0.3677842,322.1025641025641,0.0256410256410256
28.0,74.5,387.60123,158.84021,0.40980315,331.53846153846155,0.0769230769230769
28.0,74.75,431.41397,152.17252,0.35272968,326.97435897435895,0.0256410256410256
28.0,75.0,436.57486,143.10771,0.3277965,319.4102564102564,0.0
28.0,75.25,443.42258,153.98314,0.34726048,321.05128205128204,0.0256410256410256
28.0,75.5,507.45148,163.39961,0.32200047,314.0,0.0769230769230769
28.0,75.75,556.1106,179.43724,0.32266468,318.5128205128205,0.1538461538461538
28.0,76.0,531.26263,174.2368,0.32796735,323.4871794871795,0.1538461538461538
28.0,76.25,589.10925,289.26923,0.49102816,331.87179487179486,0.358974358974359
28.0,76.5,670.32825,257.1293,0.38358715,316.4102564102564,0.358974358974359
28.0,76.75,581.567,211.3438,0.36340404,316.20512820512823,0.1282051282051282
28.0,77.0,513.3431,161.67403,0.31494343,319.53846153846155,0.2051282051282051
28.0,77.25,476.29526,162.02757,0.34018305,322.02564102564105,0.1025641025641025
28.0,77.5,452.44943,179.3781,0.39646,319.20512820512823,0.1025641025641025
28.0,77.75,593.37274,208.18855,0.35085627,315.53846153846155,0.1794871794871795
28.0,78.0,746.904,216.67874,0.29010254,308.15384615384613,0.2307692307692307
28.0,78.25,761.37823,216.28152,0.2840658,307.97435897435895,0.2564102564102564
28.0,78.5,767.2229,222.74521,0.2903266,311.94871794871796,0.5641025641025641
28.0,78.75,834.336,227.19171,0.27230242,304.6923076923077,0.4615384615384615
28.0,79.0,890.1202,235.61002,0.2646946,309.56410256410254,0.5897435897435898
28.0,79.25,760.4884,249.72057,0.32836866,318.71794871794873,0.5897435897435898
28.0,79.5,758.2249,264.54504,0.3489005,312.6923076923077,0.3846153846153846
28.0,79.75,955.6352,227.61673,0.2381837,301.7435897435897,0.4871794871794871
28.0,80.0,994.9886,351.23245,0.35300148,313.3333333333333,0.9487179487179488
28.0,80.25,971.5191,280.17093,0.28838438,297.84615384615387,0.4615384615384615
28.0,80.5,1070.3088,296.54153,0.27706164,297.2564102564103,0.6666666666666666
28.0,80.75,1080.3802,429.81995,0.39784136,298.46153846153845,0.9230769230769232
28.0,81.0,1114.1017,475.5588,0.42685404,295.7692307692308,1.1282051282051282
